id,name
1,""
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
11,""
12,""
13,""
14,""
15,""
16,""
17,""
18,""
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,""
33,""
34,""
35,""
36,""
37,""
38,""
39,""
40,""
41,""
42,""
43,""
44,""
45,""
46,""
47,""
48,""
49,""
50,""
51,""
52,""
53,""
54,""
55,""
56,""
57,""
58,""
59,""
60,""
61,""
62,""
63,""
64,""
65,""
66,""
67,""
68,""
69,""
70,""
71,""
72,""
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,""
83,""
84,""
85,""
86,""
87,""
88,""
89,""
90,""
91,""
92,""
93,""
94,""
95,""
96,""
97,""
98,""
99,""
100,""
101,""
102,""
103,""
104,""
105,""
106,""
107,""
108,""
109,""
110,""
111,""
112,""
113,""
114,""
115,""
116,""
117,""
118,""
119,""
120,""
121,""
122,""
123,""
124,""
125,""
126,""
127,""
128,""
129,""
130,""
131,""
132,""
133,""
134,""
135,""
136,""
137,""
138,""
139,""
140,""
141,""
142,""
143,""
144,""
145,""
146,""
147,""
148,""
149,""
150,""
151,""
152,""
153,""
154,""
155,""
156,""
157,""
158,""
159,""
160,""
161,""
162,""
163,""
164,""
165,""
166,""
167,""
168,""
169,""
170,""
171,""
172,""
173,""
174,""
175,""
176,""
177,"Máx. PV ↑ I"
178,"Máx. PV ↑ II"
179,"Máx. PV ↑ III"
180,"Máx. PV ↑ IV"
181,"Máx. PV ↑ V"
182,"Máx. PV ↑ VI"
183,"Máx. PV ↑ VII"
184,"Máx. PV ↑ VIII"
185,"Máx. PV ↑ IX"
186,"Máx. PV ↑ X"
187,"Máx. PV ↑ XI"
188,"Máx. PV ↑ XII"
189,"Máx. PV ↑ XIII"
190,"Máx. PV ↑ XIV"
191,"Máx. PV ↑ XV"
192,"Máx. PV ↑ XVI"
193,"Máx. PV ↑ XVII"
194,"Máx. PV ↑ XVIII"
195,"Máx. PV ↑ XIX"
196,"Máx. PV ↑ XX"
197,"Máx. PT ↑ I"
198,"Máx. PT ↑ II"
199,"Máx. PT ↑ III"
200,"Máx. PT ↑ IV"
201,"Máx. PT ↑ V"
202,"Máx. PT ↑ VI"
203,"Máx. PT ↑ VII"
204,"Máx. PT ↑ VIII"
205,"Máx. PT ↑ IX"
206,"Máx. PT ↑ X"
207,"Máx. PT ↑ XI"
208,"Máx. PT ↑ XII"
209,"Máx. PT ↑ XIII"
210,"Máx. PT ↑ XIV"
211,"Máx. PT ↑ XV"
212,"Máx. PT ↑ XVI"
213,"Máx. PT ↑ XVII"
214,"Máx. PT ↑ XVIII"
215,"Máx. PT ↑ XIX"
216,"Máx. PT ↑ XX"
217,"Precisión cuerpo a cuerpo ↑ I"
218,"Precisión cuerpo a cuerpo ↑ II"
219,"Precisión cuerpo a cuerpo ↑ III"
220,"Precisión cuerpo a cuerpo ↑ IV"
221,"Precisión cuerpo a cuerpo ↑ V"
222,"Precisión cuerpo a cuerpo ↑ VI"
223,"Precisión cuerpo a cuerpo ↑ VII"
224,"Precisión cuerpo a cuerpo ↑ VIII"
225,"Precisión cuerpo a cuerpo ↑ IX"
226,"Precisión cuerpo a cuerpo ↑ X"
227,"Precisión cuerpo a cuerpo ↑ XI"
228,"Precisión cuerpo a cuerpo ↑ XII"
229,"Precisión cuerpo a cuerpo ↑ XIII"
230,"Precisión cuerpo a cuerpo ↑ XIV"
231,"Precisión cuerpo a cuerpo ↑ XV"
