ID,name
1,"코너의 통신 단말기"
2,"방풍 글라스"
3,"보비의 손목시계"
4,"기형목의 꿀"
5,"전설 레이더"
6,"악취 전설 레이더"
7,"빵 한 조각"
8,"딥 블루"
9,"빅 로브스터"
10,"로브스터 베이비"
11,"다이너 식사권"
12,"즈우스의 뼈"
13,"마 논 헌트 세트"
14,"블라타 카드 <동>"
15,"버설트 카드 <동>"
16,"아라네아 카드 <동>"
17,"시미우스 카드 <은>"
18,"스토르트 카드 <은>"
19,"루메델 카드 <은>"
20,"폴리움 카드 <은>"
21,"노포히포 카드 <금>"
22,""
23,"천연 진주"
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,"화이트 골드 원석"
33,"브릭즈의 열쇠"
34,"포스다이크의 열쇠"
35,"모어하우스의 열쇠"
36,""
37,""
38,""
39,"쿠에가의 메모"
40,""
41,""
42,"카드 키"
43,""
44,""
45,""
46,""
47,"아조아의 ID 카드"
48,""
49,""
50,""
51,"콜드 케이크"
52,"마르테트의 약병"
53,""
54,""
55,"노폰 계약서"
56,""
57,"노폰의 원석"
58,""
59,""
60,""
61,"비 세자의 팔찌"
62,"게 쥬의 단검"
63,""
64,""
65,"링 스톤"
66,""
67,""
68,"자자잔의 소포"
69,"위험물 수납 캡슐"
70,"위험한 연료 전지"
71,"니오의 차용증"
72,"파란 보석 반지"
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,"루메노아 허브"
83,"고르콰"
84,"룬오토남의 오른팔"
85,""
86,""
87,"트로이란의 고르콰"
88,""
89,""
90,"흰고래의 파츠"
91,""
92,""
93,""
94,"이안의 ID 카드"
95,"나르에게 보내는 선물"
96,"아빠의 선글라스"
97,"도돈가 친서"
98,"도리안 친서"
99,"라스제 파츠"
100,"의료 키트"
101,"수용동 열쇠"
102,""
103,"돌 라이선스"
104,""
105,""
106,""
107,"흰고래의 파츠"
108,"L-002 전력 케이블"
109,"인증 시험 합격 증명서"
110,""
111,""
112,""
113,""
114,"생체 샘플"
115,"미아의 단말기"
116,"녹린 거목의 씨"
117,"컨테이너 열쇠"
118,""
119,""
120,""
121,"그레네이드 피자"
122,"냉동 피자"
123,"아지바의 열쇠"
124,"무지바의 열쇠"
125,"무희의 의상"
126,"붉은 눈물"
127,""
128,""
129,""
130,""
131,""
132,""
133,""
134,""
135,"신형 병기의 설계도"
136,""
