ID,name
1,"Player1"
2,""
3,""
4,""
5,""
6,"나기"
7,"루"
8,"라오"
9,"HB"
10,"그윈"
11,"프라이"
12,"더그"
13,"이엘브"
14,"보제 로우즈"
15,"포그 크리스토프"
16,"엘마"
17,"린"
18,"세리카"
19,"이리나"
20,"머더레스"
21,"아크세나"
22,"히메리 알란지"
23,"미아"
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,""
33,""
34,""
35,""
36,""
37,""
38,""
39,""
40,""
41,""
42,""
43,""
44,""
45,""
46,""
47,""
48,""
49,""
50,""
51,""
52,""
53,""
54,""
55,""
56,""
57,""
58,""
59,""
60,""
61,""
62,""
63,""
64,""
65,""
66,""
67,""
68,""
69,""
70,""
71,""
72,""
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,"니르 네일"
82,"리젤"
83,"알"
84,"가 델그"
