ID,name
1,""
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
11,""
12,""
13,""
14,""
15,""
16,""
17,""
18,""
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,""
33,""
34,""
35,""
36,""
37,""
38,""
39,""
40,""
41,"壊れた装甲"
42,"壊れた装甲"
43,"壊れた装甲"
44,"壊れた装甲"
45,"壊れた装甲"
46,"DA20SA L-HEAD-SPD"
47,"DA20SA L-BODY-SPD"
48,"DA20SA L-ARMR-SPD"
49,"DA20SA L-ARML-SPD"
50,"DA20SA L-LEG-SPD"
51,"DA30SA L-HEAD-SPD"
52,"DA30SA L-BODY-SPD"
53,"DA30SA L-ARMR-SPD"
54,"DA30SA L-ARML-SPD"
55,"DA30SA L-LEG-SPD"
56,"DA40SA L-HEAD-SPD"
57,"DA40SA L-BODY-SPD"
58,"DA40SA L-ARMR-SPD"
59,"DA40SA L-ARML-SPD"
60,"DA40SA L-LEG-SPD"
61,"DA50SA L-HEAD-SPD"
62,"DA50SA L-BODY-SPD"
63,"DA50SA L-ARMR-SPD"
64,"DA50SA L-ARML-SPD"
65,"DA50SA L-LEG-SPD"
66,"DA60SA L-HEAD-SPD"
67,"DA60SA L-BODY-SPD"
68,"DA60SA L-ARMR-SPD"
69,"DA60SA L-ARML-SPD"
70,"DA60SA L-LEG-SPD"
71,"DA20SA L-HEAD-ATK"
72,"DA20SA L-BODY-ATK"
73,"DA20SA L-ARMR-ATK"
74,"DA20SA L-ARML-ATK"
75,"DA20SA L-LEG-ATK"
76,"DA30SA L-HEAD-ATK"
77,"DA30SA L-BODY-ATK"
78,"DA30SA L-ARMR-ATK"
79,"DA30SA L-ARML-ATK"
80,"DA30SA L-LEG-ATK"
81,"DA40SA L-HEAD-ATK"
82,"DA40SA L-BODY-ATK"
83,"DA40SA L-ARMR-ATK"
84,"DA40SA L-ARML-ATK"
85,"DA40SA L-LEG-ATK"
86,"DA50SA L-HEAD-ATK"
87,"DA50SA L-BODY-ATK"
88,"DA50SA L-ARMR-ATK"
89,"DA50SA L-ARML-ATK"
90,"DA50SA L-LEG-ATK"
91,"DA60SA L-HEAD-ATK"
92,"DA60SA L-BODY-ATK"
93,"DA60SA L-ARMR-ATK"
94,"DA60SA L-ARML-ATK"
95,"DA60SA L-LEG-ATK"
96,"DA20GG L-HEAD-DEF"
97,"DA20GG L-BODY-DEF"
98,"DA20GG L-ARMR-DEF"
99,"DA20GG L-ARML-DEF"
100,"DA20GG L-LEG-DEF"
101,"DA30GG L-HEAD-DEF"
102,"DA30GG L-BODY-DEF"
103,"DA30GG L-ARMR-DEF"
104,"DA30GG L-ARML-DEF"
105,"DA30GG L-LEG-DEF"
106,"DA40GG L-HEAD-DEF"
107,"DA40GG L-BODY-DEF"
108,"DA40GG L-ARMR-DEF"
109,"DA40GG L-ARML-DEF"
110,"DA40GG L-LEG-DEF"
111,"DA50GG L-HEAD-DEF"
112,"DA50GG L-BODY-DEF"
113,"DA50GG L-ARMR-DEF"
114,"DA50GG L-ARML-DEF"
115,"DA50GG L-LEG-DEF"
116,"DA60GG L-HEAD-DEF"
117,"DA60GG L-BODY-DEF"
118,"DA60GG L-ARMR-DEF"
119,"DA60GG L-ARML-DEF"
120,"DA60GG L-LEG-DEF"
121,"DA20SA M-HEAD-FGT"
122,"DA20SA M-BODY-FGT"
123,"DA20SA M-ARMR-FGT"
124,"DA20SA M-ARML-FGT"
125,"DA20SA M-LEG-FGT"
126,"DA30SA M-HEAD-FGT"
