ID,name
1,"コナーの通信端末"
2,"風防ガラス"
3,"ボビーの腕時計"
4,"奇形樹の蜜"
5,"デンセツレーダー"
6,"異臭デンセツレーダー"
7,"一切れのパン"
8,"ディープブルー"
9,"ビッグロブスター"
10,"ロブスターベイビー"
11,"ダイナーのお食事券"
12,"ズースの骨"
13,"マ・ノンハントセット"
14,"ブラッタカード<銅>"
15,"ヴァサルトカード<銅>"
16,"アラネアカード<銅>"
17,"シミウスカード<銀>"
18,"ストルットカード<銀>"
19,"ルメデルカード<銀>"
20,"フォリウムカード<銀>"
21,"ノポヒッポカード<金>"
22,""
23,"天然真珠"
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,"ホワイトゴールド原石"
33,"ブリッグズの鍵"
34,"フォスダイクの鍵"
35,"モアハウスの鍵"
36,""
37,""
38,""
39,"クエガのメモ"
40,""
41,""
42,"カードキー"
43,""
44,""
45,""
46,""
47,"アジョアのIDカード"
48,""
49,""
50,""
51,"コールドケーキ"
52,"マルッテトの薬瓶"
53,""
54,""
55,"ノポン契約書"
56,""
57,"ノポンの原石"
58,""
59,""
60,""
61,"ビ・セザの腕輪"
62,"ゲ・ジユの小刀"
63,""
64,""
65,"リングストーン"
66,""
67,""
68,"ザザザンの届け物"
69,"危険物収納カプセル"
70,"危険な燃料電池"
71,"ニオの借用書"
72,"青い宝石の指輪"
73,""
74,""
75,""
76,""
77,""
78,""
79,""
80,""
81,""
82,"ルメノアハーブ"
83,"ゴルクァ"
84,"ルンオトナムの右腕"
85,""
86,""
87,"トロイランのゴルクァ"
88,""
89,""
90,"白鯨のパーツ"
91,""
92,""
93,""
94,"イアンのIDカード"
95,"ナルへの贈り物"
96,"父のサングラス"
97,"ドドンガ親書"
98,"ドリアン親書"
99,"ラース製のパーツ"
100,"医療キット"
101,"収容棟の鍵"
102,""
103,"ドールライセンス"
104,""
105,""
106,""
107,"白鯨のパーツ"
108,"L-002電力ケーブル"
109,"認定試験合格証明書"
110,""
111,""
112,""
113,""
114,"生体サンプル"
115,"ミーアの端末"
116,"緑燐大樹の種"
117,"コンテナの鍵"
118,""
119,""
120,""
121,"グレネードピザ"
122,"冷凍ピザ"
123,"アジバの鍵"
124,"ムジバの鍵"
125,"踊り子の衣装"
126,"紅の涙"
127,""
128,""
129,""
130,""
131,""
132,""
133,""
134,""
135,"新兵器の設計図"
136,""
137,"サモナイズゴーグル"
138,"セニラパ水"
139,""
140,"ジルドダイヤ"
141,"ゴルボッガディスク"
142,""
143,"ディッキの樹液"
144,""
145,"灰色のカードキー"
146,"長方形の箱"
147,""
148,""
149,""
150,""
151,""
152,""
153,"クッタの荷物"
154,""
155,"エアロジウム"
156,"守護者の霊鱗"
157,""
158,""
159,""
160,""
161,""
162,""
163,"ヒラール要塞の鍵"
164,"B.B.の左腕部"
165,"L-002新型プラント"
166,"神父の日記"
167,"フレムタイド"
168,"浮遊石の欠片"
169,"血が付着した獣の毛"
170,"ローのペンダント"
171,"三本の刀"
172,"真珠のネックレス"
173,"データユニットFN093"
174,"修理物資一式"
175,"アガネバ合金"
176,"コクピットの残骸"
177,"エンジンの残骸"
178,"ズ・ハッグの残骸"
179,"ガラクタ"
180,"データユニットFN094"
181,"B.B.の頭部"
182,"B.B.の胴部"
183,"B.B.の左脚部"
184,"B.B.の右脚部"
185,"アンロックキー1"
186,""
187,"キュアゴケ"
188,"ロケットペンダント"
189,"星の砂"
190,"紫結晶"
191,"エメリアのレリック"
192,"ストレージ"
193,"壊れたデータプローブ"
194,"ハート・ストーン"
195,""
196,""
197,"ミ・ガンド山の岩石"
198,"ジャムジャム草"
199,"新兵器の残骸"
200,""
201,""
202,""
203,"サンプリングボトル"
204,"太陽系航行MAP"
205,"ハンバーガー"
206,"ホットドッグ"
207,"データユニットFN095"
208,"データユニットFN096"
209,"データユニットFN097"
210,"練習用データプローブ"
211,"ポイズン化学爆弾"
212,"医療キット"
213,"ノーブルシルク"
214,"データユニットFN098"
215,"伝説のつるぎ"
216,"金剛不壊之刀"
217,"ボルタント"
218,"カードキー"
219,"トロイランのゴルクァ"
220,"秘薬"
221,"新兵器のテストデータ"
222,"アンロックキー2"
223,"アンロックキー3"
224,"フォグリウム"
225,"巨大リングのかけら"
226,"ビュート遺跡の破片"
227,"ノースコースト謎の石"
228,"交信記録のデータ"
229,"生命体の医療データ"
230,"エネルギーストレージ"
231,"コナーの通信端末。原生生物に襲われた コナーが、逃げ回っているうちに落として しまった。"
232,"軍用車の前面に取り付ける風防ガラス。今と なっては貴重な地球製のパーツ。"
233,"ポーレンを親のように慕っていた青年の腕時 計。裏に『マザーポーレンの加護あれ！』と 書いてある。"
