id,name
1,"FILE-M0101SS"
2,"FILE-M0102SS"
3,"FILE-M0201CC"
4,"FILE-M0202OR"
5,"FILE-M0203SS"
6,"FILE-M0204SS"
7,"FILE-M0301NP"
8,"FILE-M0302OR"
9,"FILE-M0303OR"
10,"FILE-M0401CC"
11,"FILE-M0402CC"
12,"FILE-M0403NP"
13,"FILE-M0501CC"
14,"FILE-M0502OR"
15,"FILE-M0503SS"
16,"FILE-M0601SS"
17,"FILE-M0602SS"
18,"FILE-D0101CC"
19,"FILE-D0102SS"
20,"FILE-D0201CC"
21,"FILE-D0202CC"
22,"FILE-D0203CC"
23,"FILE-D0204NP"
24,"FILE-D0205SS"
25,"FILE-D0301CC"
26,"FILE-D0401CC"
27,"FILE-D0402NP"
28,"FILE-D0403OR"
29,"FILE-D0501CC"
30,"FILE-D0502NP"
31,"FILE-D0503SS"
32,"FILE-D0504SS"
33,"FILE-D0601CC"
34,"FILE-D0602NP"
35,"FILE-D0603OR"
36,"FILE-M0101SA"
37,"FILE-M0102GG"
38,"FILE-M0103SA"
39,"FILE-M0201SA"
40,"FILE-M0202GG"
41,"FILE-M0203SA"
42,"FILE-M0301SA"
43,"FILE-M0302GG"
44,"FILE-M0303SA"
45,"FILE-M0401GG"
46,"FILE-M0402SA"
47,"FILE-M0403GG"
48,"FILE-M0501SA"
49,"FILE-M0502GG"
50,"FILE-M0503SA"
51,"FILE-M0601GG"
52,"FILE-M0602SA"
53,"FILE-M0603GG"
54,"FILE-D0101SA"
55,"FILE-D0102GG"
56,"FILE-D0103SA"
57,"FILE-D0201SA"
58,"FILE-D0202GG"
59,"FILE-D0203SA"
60,"FILE-D0301GG"
61,"FILE-D0302SA"
62,"FILE-D0303GG"
63,"FILE-D0401SA"
64,"FILE-D0402GG"
65,"FILE-D0403SA"
66,"FILE-D0501SA"
67,"FILE-D0502GG"
68,"FILE-D0503SA"
69,"FILE-D0601GG"
70,"FILE-D0602SA"
71,"FILE-D0603GG"
72,"FILE-SLM0101SA"
73,"FILE-SLM0102SA"
74,"FILE-SLM0103SA"
75,"FILE-SLM0104SA"
76,"FILE-SLM0105SA"
77,"FILE-SLM0106SA"
78,"FILE-D1306FC"
79,"Schema tecnico per un prototipo di arma d'origine aliena. Spada lunga: Falcione Dragone"
80,"Schema tecnico per un prototipo di arma d'origine aliena. Spada lunga: Falcione II Dragone"
81,"Schema tecnico per un prototipo di arma d'origine aliena. Doppia spada: Lame gemelle Origine"
82,"Schema tecnico per un prototipo di arma d'origine aliena. Doppia spada: Vexus Origine"
83,"Schema tecnico per un prototipo di arma d'origine aliena. Doppia spada: Aculei II Dragone"
84,"Schema tecnico per un prototipo di arma d'origine aliena. Doppia spada: Aculei Dragone"
85,"Schema tecnico per un prototipo di arma d'origine aliena. Pugnale: Stecchino Origine"
86,"Schema tecnico per un prototipo di arma d'origine aliena. Pugnale: Iyst Origine"
87,"Schema tecnico per un prototipo di arma d'origine aliena. Pugnale: Iyst II Origine"
88,"Schema tecnico per un prototipo di arma d'origine aliena. Scudo: Tempio Origine"
89,"Schema tecnico per un prototipo di arma d'origine aliena. Scudo: Tempio II Origine"
90,"Schema tecnico per un prototipo di arma d'origine aliena. Scudo: Tumptump Origine"
91,"Schema tecnico per un prototipo di arma d'origine aliena. Giavellotto: Bolide Origine"
92,"Schema tecnico per un prototipo di arma d'origine aliena. Giavellotto: Jyth Origine"
93,"Schema tecnico per un prototipo di arma d'origine aliena. Giavellotto: Asta Dragone"
94,"Schema tecnico per un prototipo di arma d'origine aliena. Sciabola fotonica: Lama laser Dragone"
95,"Schema tecnico per un prototipo di arma d'origine aliena. Sciabola fotonica: Lama laser II Dragone"
96,"Schema tecnico per un prototipo di arma d'origine aliena. Fucile d'assalto: Invasore Origine"
97,"Schema tecnico per un prototipo di arma d'origine aliena. Fucile d'assalto: Incursore Dragone"
98,"Schema tecnico per un prototipo di arma d'origine aliena. Doppio mitra: Diade Origine"
99,"Schema tecnico per un prototipo di arma d'origine aliena. Doppio mitra: Diade III Origine"
100,"Schema tecnico per un prototipo di arma d'origine aliena. Doppio mitra: Diade II Origine"
101,"Schema tecnico per un prototipo di arma d'origine aliena. Doppio mitra: Pampam Origine"
102,"Schema tecnico per un prototipo di arma d'origine aliena. Doppio mitra: Fuocorapido Dragone"
103,"Schema tecnico per un prototipo di arma d'origine aliena. Cannone laser: Astro Origine"
104,"Schema tecnico per un prototipo di arma d'origine aliena. Mitragliatore Gatling: Vortice Origine"
105,"Schema tecnico per un prototipo di arma d'origine aliena. Mitragliatore Gatling: Ra-ta-ta-ta Origine"
