ID,name
1,""
2,""
3,""
4,""
5,""
6,""
7,""
8,""
9,""
10,""
11,""
12,""
13,""
14,""
15,""
16,""
17,""
18,""
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,""
28,""
29,""
30,""
31,""
32,""
33,""
34,""
35,""
36,""
37,""
38,""
39,""
40,""
41,"Casco distrutto"
42,"Corazza distrutta"
43,"Bracciale D distrutto"
44,"Bracciale S distrutto"
45,"Schinieri distrutti"
46,"SK20SA L-TESTA-VEL"
47,"SK20SA L-CORPO-VEL"
48,"SK20SA L-BRACDX-VEL"
49,"SK20SA L-BRACSX-VEL"
50,"SK20SA L-GAMBE-VEL"
51,"SK30SA L-TESTA-VEL"
52,"SK30SA L-CORPO-VEL"
53,"SK30SA L-BRACDX-VEL"
54,"SK30SA L-BRACSX-VEL"
55,"SK30SA L-GAMBE-VEL"
56,"SK40SA L-TESTA-VEL"
57,"SK40SA L-CORPO-VEL"
58,"SK40SA L-BRACDX-VEL"
59,"SK40SA L-BRACSX-VEL"
60,"SK40SA L-GAMBE-VEL"
61,"SK50SA L-TESTA-VEL"
62,"SK50SA L-CORPO-VEL"
63,"SK50SA L-BRACDX-VEL"
64,"SK50SA L-BRACSX-VEL"
65,"SK50SA L-GAMBE-VEL"
66,"SK60SA L-TESTA-VEL"
67,"SK60SA L-CORPO-VEL"
68,"SK60SA L-BRACDX-VEL"
69,"SK60SA L-BRACSX-VEL"
70,"SK60SA L-GAMBE-VEL"
71,"SK20SA L-TESTA-ATT"
72,"SK20SA L-CORPO-ATT"
73,"SK20SA L-BRACDX-ATT"
74,"SK20SA L-BRACSX-ATT"
75,"SK20SA L-GAMBE-ATT"
76,"SK30SA L-TESTA-ATT"
77,"SK30SA L-CORPO-ATT"
78,"SK30SA L-BRACDX-ATT"
79,"SK30SA L-BRACSX-ATT"
80,"SK30SA L-GAMBE-ATT"
81,"SK40SA L-TESTA-ATT"
82,"SK40SA L-CORPO-ATT"
83,"SK40SA L-BRACDX-ATT"
84,"SK40SA L-BRACSX-ATT"
85,"SK40SA L-GAMBE-ATT"
86,"SK50SA L-TESTA-ATT"
87,"SK50SA L-CORPO-ATT"
88,"SK50SA L-BRACDX-ATT"
89,"SK50SA L-BRACSX-ATT"
90,"SK50SA L-GAMBE-ATT"
91,"SK60SA L-TESTA-ATT"
92,"SK60SA L-CORPO-ATT"
93,"SK60SA L-BRACDX-ATT"
94,"SK60SA L-BRACSX-ATT"
95,"SK60SA L-GAMBE-ATT"
96,"SK20GG L-TESTA-DIF"
97,"SK20GG L-CORPO-DIF"
98,"SK20GG L-BRACDX-DIF"
99,"SK20GG L-BRACSX-DIF"
100,"SK20GG L-GAMBE-DIF"
101,"SK30GG L-TESTA-DIF"
102,"SK30GG L-CORPO-DIF"
103,"SK30GG L-BRACDX-DIF"
104,"SK30GG L-BRACSX-DIF"
105,"SK30GG L-GAMBE-DIF"
106,"SK40GG L-TESTA-DIF"
107,"SK40GG L-CORPO-DIF"
108,"SK40GG L-BRACDX-DIF"
109,"SK40GG L-BRACSX-DIF"
110,"SK40GG L-GAMBE-DIF"
111,"SK50GG L-TESTA-DIF"
112,"SK50GG L-CORPO-DIF"
113,"SK50GG L-BRACDX-DIF"
114,"SK50GG L-BRACSX-DIF"
115,"SK50GG L-GAMBE-DIF"
116,"SK60GG L-TESTA-DIF"
117,"SK60GG L-CORPO-DIF"
118,"SK60GG L-BRACDX-DIF"
119,"SK60GG L-BRACSX-DIF"
120,"SK60GG L-GAMBE-DIF"
121,"SK20SA M-TESTA-MIS"
